종목코드,종목명,언론사URL,작성일자,제목,기사부분,네이버링크,카테고리
034310,NICE,www.apparelnews.co.kr,2024-03-18 16:40:00,"비엔비엔 X 나이스웨더, 협업 컬렉션 출시","‘나이스웨더(NICE WEATHER)’와의 협업 컬렉션을 런칭하고, 3월 28일부터 나이스웨더 가로수길 마켓에서 팝업스토어를 진행한다. 반려동물과 산책하기 좋은 날, ‘NICE WEATHER!’를 주제로 한 협업 컬렉션은 반려동물과... ",http://www.apparelnews.co.kr/news/news_view/?idx=210336,파트너쉽
082270,젬백스,www.pinpointnews.co.kr,2024-03-18 14:20:00,라온텍 주가 룰루랄라~...AI 스마트 안경 연내 출시 주목,넥스터 젬백스링크 나노켐텍  커머스마이너 맥스트 넷마블 나노캠텍 젬백스링크 이랜텍 세코닉스 디모아 비유테크놀로지 엔씨소프트 엠게임은 대부분 크게 출렁 거리고 있다. 증강현실(AR)은 현실 세계에 가상... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252691,신제품출시
093050,LF,news.tf.co.kr,2024-03-18 14:29:00,"LF '바버', 봄철 맞아 신제품 매출 50%↑",오프라인 고객 중 여성 고객 60% LF는 영국 브랜드 '바버'의 올해 봄·여름철 제품이 고객 호응을 끌고 있다고 18일 밝혔다. LF에 따르면 올해 1월 1일부터 3월 15일까지 '바버' 매출액이 지난해 같은 기간 대비 50% 성장했다.... ,https://n.news.naver.com/mnews/article/629/0000274299?sid=101,신제품출시
018250,애경산업,daily.hankooki.com,2024-03-18 17:14:00,"애경산업, 에이지투웨니스 '선 에센스 팩트 카밍 롱프로텍션' 출시",사진= 애경산업 제공  애경산업의 AGE20'S(에이지투웨니스)는 자외선 차단은 물론 자극받은 피부의 진정을 도와주는 '선 에센스 팩트 카밍 롱프로텍션'을 출시했다고 18일 밝혔다. 선 에센스 팩트 카밍 롱프로텍션은 자외선... ,https://daily.hankooki.com/news/articleView.html?idxno=1063458,신제품출시
453340,현대그린푸드,view.asiae.co.kr,2024-03-18 10:00:00,"현대그린푸드, 그리팅몰 4주년 기념 신제품 최대 15% 할인",현대그린푸드는 공식 온라인몰인 그리팅몰 개설 4주년을 기념해 신제품 특별 할인전을 비롯한 다양한 이벤트를 진행한다고 18일 밝혔다. 우선 오는 24일까지 '4주년 시그니처 신상 모아보기 기획전'을 열고 신제품을 최대... ,https://n.news.naver.com/mnews/article/277/0005393362?sid=103,신제품출시
017810,풀무원,daily.hankooki.com,2024-03-18 16:36:00,"풀무원, '스팀쿡 플러스 에어프라이어 15ℓ' 출시",사진=풀무원 제공 풀무원은 소비자 니즈를 반영해 '스팀쿡 에어프라이어 10.5ℓ' 모델을 업그레이드한 '스팀쿡 플러스 에어프라이어 15ℓ'를 출시했다고 18일 밝혔다. 10.5ℓ의 내부 조리 공간 용량을 15ℓ로 확대해 더욱... ,https://daily.hankooki.com/news/articleView.html?idxno=1063336,신제품출시
044490,태웅,mdtoday.co.kr,2024-03-18 07:52:00,"올림푸스, 태웅메디칼 인수 철회",의료기업 태웅메디칼 인수를 철회한다는 소식이 외신을 통해 알려졌다. 최근 외신에 따르면 올림푸스는 태웅메디칼 기존 주주와의 합의를 통해 인수를 철회했다. 올림푸스는 태웅메디칼을 3억7000만 달러(4945억원)에... ,https://mdtoday.co.kr/news/view/1065602641342070,인수합병
027410,BGF,www.businesspost.co.kr,2024-03-17 14:04:00,"CU 1500원짜리 막걸리 출시, 국내산 알밤 발효시킨 ‘밤값막걸리’ 선보여",CU를 운영하는 BGF리테일은 20일 초저가 '밤값막걸리'(750㎖/1500원)를 출시한다고 17일 밝혔다. CU를 운영하는 BGF리테일이 초저가 '밤값막걸리'(750㎖/1500원)를 출시한다. < BGF리테일 > BGF리테일은 NB(제조업체... ,https://www.businesspost.co.kr/BP?command=article_view&num=345830,신제품출시
003220,대원제약,news.mt.co.kr,2024-03-17 14:13:00,"'감기약 강자' 대원제약, 비만신약 개발 본격화에 성장 기대감↑",감기약 실적 호조에 사상 첫 매출액 5000억원 고지를 넘어선 대원제약이 비만신약 개발 본격화를 통한 추가 성장동력 마련에 박차를 가한다. 대원제약은 주력 제품군인 감기약 성장세 지속과 화장품 사업 인수합병으로... ,https://n.news.naver.com/mnews/article/008/0005012814?sid=101,신약개발
448280,에코아이,it.chosun.com,2024-03-18 09:02:00,"길온, 영창에코와 아이솔키즈 및 아이키워 앱 출시",이번 출시되는 아이솔키즈와 아이키워는 길온과 국내 인솔 전문 제조업체 영창에코가 약 2년여간 공동 개발한 제품이다. 영창에코가 독자 개발한 인솔과 길온의 디바이스 및 서비스가 결합됐다. 아이키워 서비스는... ,https://it.chosun.com/news/articleView.html?idxno=2023092111890,신제품출시
136480,하림,www.fntimes.com,2024-03-18 17:08:00,"""BDI 두달만에 1066p 상승""...'HMM인수 무산'이어 팬오션 호재 기대",팬오션은 지난해 코로나19 특수 효과 소멸과 하림그룹의 HMM인수를 위한 유상증자 소식에 하락세가... 지난해 하림그룹은 HMM 인수 자금조달을 위해 계열사 팬오션이 3조원 규모 유상증자를 할 계획이라고 밝혔다.... ,http://www.fntimes.com/html/view.php?ud=202403181644095213f2c09cdf82_18,인수합병
003580,HLB글로벌,www.topdaily.kr,2024-03-18 16:16:00,"HLB, 간암신약 상용화 준비 '잰걸음'","특히 가장 시장이 큰 항암제 분야에서 직접 글로벌 3상 임상을 성공적으로 마치고 NDA를 진행하는 것은 HLB가 최초다. 이같은 미국진출에 따른 매출 기여 또한 역대급으로 예상된다. HLB 관계자는 ""리보세라닙 시판 후... ",https://www.topdaily.kr/articles/96803,신약개발
064800,젬백스링크,www.pinpointnews.co.kr,2024-03-18 14:20:00,라온텍 주가 룰루랄라~...AI 스마트 안경 연내 출시 주목,이날 오후 2시 17분 현재 증강현실 관련주인 드래곤플라이 아이엠 신도기연 텔레칩스 엠게임 라온텍 위지윅스튜디오 버넥트 에스넷 아이오케이 한빛소프트 다날 에이트원 팅크웨어 가온그룹 넥스터 젬백스링크... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252691,신제품출시
080160,모두투어,www.etnews.com,2024-03-18 14:17:00,"모두투어, 인천-취리히 직항 신규 노선 기념 기획전 출시",모두투어는 스위스 항공의 인천-취리히 재취항을 기념해 스위스 기획전을 출시했다고 18일 밝혔다. 스위스 항공은 5월 8일부터 취리히-서울·인천 직항 노선을 주 3회 운항한다. 인천-취리히 직항 정기편은 스위스... ,https://n.news.naver.com/mnews/article/030/0003189969?sid=101,신제품출시
138580,비즈니스온,news.mt.co.kr,2024-03-18 16:33:00,"TEXTNET, 비즈니스 맞춤형 LLM 구축 PoC 지원 프로그램 출시","스피링크(대표 고경민)의 인공지능 학습 데이터 구축 서비스 텍스트넷(TEXTNET)이 비즈니스 맞춤형 대규모... 기업 비즈니스에 맞는 '프라이빗 LLM'을 8주 만에 도입할 수 있다. 특히 청자 선호 발화, 대화 패턴 연구... ",https://n.news.naver.com/mnews/article/008/0005013342?sid=101,신제품출시
005500,삼진제약,www.news2day.co.kr,2024-03-18 19:36:00,"[취준생을 위하여(172)] 삼진제약, ‘뇌 질환 투자’와 ‘신제품 출시’에 담...","삼진제약 취업준비생들, 알츠하이머병 시장 규모를 파악하면서 뇌 질환 분야 투자의 효용을 분석해야 ‘고용절벽’ 시대의 효율적인 취업전략은 무엇일까요. 주요기업 인사담당자들은 한결같이 직무능력을 키우라고... ",https://www.news2day.co.kr/article/20240315500017,신제품출시
095720,웅진씽크빅,www.newsis.com,2024-03-18 15:24:00,"웅진씽크빅, 신규교육만화 '신비아파트 공부 귀신' 출시",웅진씽크빅이 신규 교육만화 시리즈 '신비아파트 공부 귀신'을 출시했다고 18일 밝혔다. 신비아파트 공부 귀신은 국내 키즈 채널에서 인기리에 방영 중인 애니메이션 신비아파트를 리메이크한 지식·교양 판타지 시리즈다.... ,https://n.news.naver.com/mnews/article/003/0012433899?sid=101,신제품출시
007570,일양약품,www.ggmedinews.com,2024-03-18 17:22:00,"[신제품] LG화학 '벨라콜린', 일양약품 '코큐텐비타알부엑스정', 유한양행 '윌...","■ 일양약품, 종합비타민영양제 '코큐텐비타알부엑스정' 일양약품이 '코엔자임 Q10'이 함유된 종합 비타민 영양제 '코큐텐비타알부엑스정'을 최근 출시했다. 코큐텐비타알부엑스정은 코엔자임 Q10으로 불리는... ",http://www.ggmedinews.com/news/articleView.html?idxno=4589,신제품출시
226950,올릭스,news.mt.co.kr,2024-03-18 05:00:00,"세계 첫 MASH 신약, K제약 은메달 각축","국내에서도 한미약품, 동아에스티, 유한양행, 올릭스 등이 MASH 신약을 개발 중인 가운데 제약·바이오... 올릭스도 MASH 발병과 관련된 유전자 발현을 억제하는 기전의 'OLX702A'를 개발하고 있다. OLX702A는 호주 임상... ",https://n.news.naver.com/mnews/article/008/0005012896?sid=101,신약개발
063080,컴투스홀딩스,www.inews24.com,2024-03-18 10:45:00,"컴투스홀딩스 엑스플라, 이스크라와 전략적 파트너십",컴투스홀딩스의 블록체인 메인넷 엑스플라(XPLA)는 웹3 블록체인 게임 플랫폼 이스크라와 전략적 파트너십을 체결했다고 18일 밝혔다. 이스크라는 게임 및 IT 업계 베테랑들이 개발한 웹3 블록체인 게임 플랫폼이다.... ,https://n.news.naver.com/mnews/article/031/0000821095?sid=105,파트너쉽
001520,동양,www.dynews.co.kr,2024-03-18 19:08:00,"㈜큐라티스, 결핵백신 임상 1상 시험계획 승인",［동양일보 도복희 기자］성인·청소년 대상 결핵백신 개발 바이오기업 ㈜큐라티스(대표 조관구)는 국내 노인 대상 결핵백신 임상 1상 시험계획(IND) 승인을 받았다고 18일 밝혔다. 큐라티스는 이번 임상을 통해... ,http://www.dynews.co.kr/news/articleView.html?idxno=744307,신약개발
090350,노루페인트,biz.chosun.com,2024-03-18 10:34:00,"노루페인트, 자동차 보수용 친환경 수용성 페인트 출시",노루페인트가 친환경 수용성 자동차 보수용 도료 ‘워터칼라 플러스(Water Color Plus)’를 출시했다고 18일 밝혔다. 자동차 보수용 도료는 운행 중에 외부 충격으로 손상된 부위를 복구하는 데 쓰인다. 지난 2021년 1월... ,https://n.news.naver.com/mnews/article/366/0000978684?sid=101,신제품출시
418420,라온텍,www.newsis.com,2024-03-18 13:41:00,"라온텍 ""美 고객사, 연내 AI 스마트 안경 출시 전망""",라온텍은 미국 고객사가 개발 중인 AI(인공지능) 스마트 안경이 연내 출시될 것으로 예상한다고 18일... 라온텍의 고객사 아브간트는 지난 1월 세계 최대 광학 전시회 및 컨퍼런스(2024 SPIE AR·VR·MR Conference)에서... ,https://n.news.naver.com/mnews/article/003/0012433463?sid=101,신제품출시
310200,애니플러스,www.thebell.co.kr,2024-03-18 07:42:00,"[더벨][부활하는 애니메이션]'M&A 공세' 애니플러스, 핵심 전력은 '라프텔'",애니플러스는 애니메이션 전문 채널로 잘 알려졌다. 애초 일본 애니메이션 판권을 사와서 단순히 유통하는 사업에 주력하던 곳이다. 이 분야에선 업계 1위를 오래 유지했지만 눈에 띄는 성장성은 없었다. 하지만... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403140252240600105381,인수합병
002990,금호건설,www.fetv.co.kr,2024-03-17 07:02:00,"[위클리 부동산] 건설업계, 준공 지연으로 채무인수 '골치'",대표적을 최근 HDC현대산업개발과 금호건설이 있다.  HDC현대산업개발은 지난해 12월 경기도 안성 물류센터의 책임준공 기한을 준수하지 못해 995억원 규모의 채무를 인수했다.  금호건설은 지난 2월 중순쯤 수원시... ,https://www.fetv.co.kr/news/article.html?no=161009,인수합병
377480,마음AI,www.aitimes.com,2024-03-18 18:24:00,"수노, 음악 생성 AI 'V3'출시...""음악판 '소라' 평가 등장""",인공지능(AI)이 나왔다. 혁신적인 기능과 뛰어난 품질로 인해 '음악판 소라(Sora)'라는 평가까지 나왔다. 음악... 마음에 들지 않는 부분이 있으면 변경을 요청할 수 있다. 사용자는 '사용자 정의 모드'를 통해 자신만의... ,https://www.aitimes.com/news/articleView.html?idxno=158046,신제품출시
300120,라온피플,www.nbnews.kr,2024-03-18 09:44:00,"라온메디, 치과 투명교정소프트웨어 '얼라인스튜디오' 美FDA 승인",라온피플 자회사 라온메디의 치과 투명교정소프트웨어 '얼라인스튜디오' 분석 보고서. [사진 라온메디] 인공지능(AI) 메디컬 전문기업 라온메디는 자사가 개발한 치과 투명교정소프트웨어 얼라인스튜디오(Align... ,https://www.nbnews.kr/news/articleView.html?idxno=89251,규제승인
300120,라온피플,www.etoday.co.kr,2024-03-18 09:30:00,"라온메디, 美 FDA 승인…AI 치과 투명교정소프트웨어 판매 본격화",이투데이=설경진 기자 | 라온피플의 자회사 라온메디가 개발한 치과 투명교정소프트웨어 얼라인스튜디(Align Studio)가 최근 미국 식품의약국(FDA)에서 의료기기 승인을 받았다. 18일 라온메디에 따르면 얼라인스튜디오는... ,https://www.etoday.co.kr/news/view/2341166,신약개발
214260,라파스,news.mt.co.kr,2024-03-17 14:13:00,"'감기약 강자' 대원제약, 비만신약 개발 본격화에 성장 기대감↑",DW-1022는 대원제약과 마이크로니들 전문 개발사인 라파스가 공동 개발하는 품목이다. 주성분인 세마글루티드를 탑재한 마이크로니들 형태의 패치제로 기존 주사제 방식 대비 투약 및 보관 편의성을 높인 것이... ,https://n.news.naver.com/mnews/article/008/0005012814?sid=101,신약개발
086820,바이오솔루션,www.hitnews.co.kr,2024-03-18 06:12:00,"""바이오·헬스케어 인재 플랫폼 민트MD, '닥터위즈·닥터매치' 출시""","민트MD는 바이오·헬스케어 분야의 인재 플랫폼으로, 기업들에 임상 의사의 자문 또는 채용 솔루션을 제공하고 있다. / 사진=남대열 기자 송 팀장은 ""민트MD는 바이오ㆍ헬스케어 분야의 인재 플랫폼으로, 기업들에 임상... ",http://www.hitnews.co.kr/news/articleView.html?idxno=53188,신제품출시
090850,현대이지웰,www.yna.co.kr,2024-03-18 08:31:00,"현대이지웰, 복지포인트 활용 고속버스 승차권 예매 서비스 출시","현대백화점그룹 계열 토탈 복지솔루션기업 현대이지웰은 전국고속버스운송사업조합, 티머니와 제휴를 통해 복지포인트를 활용한 고속버스 승차권 예매 서비스를 오는 21일 출시한다고 18일 밝혔다. 국내에서... ",https://n.news.naver.com/mnews/article/001/0014569378?sid=101,신제품출시
082850,우리바이오,www.hankyung.com,2024-03-18 08:47:00,"셀트리온, 美서 ‘짐펜트라’ 출시…PBM 등재로 판로 확보 나서","셀트리온은 짐펜트라의 신약 지위 및 염증성 장질환(IBD) 경쟁 의약품 가격, 미국 제약바이오 시장 특성... 우리 몸에서 TNF-α가 과도하게 활성화될 경우 특정 기관을 공격하는 심각한 자가면역질환을 유발한다. TNF-α... ",https://n.news.naver.com/mnews/article/015/0004960988?sid=105,신제품출시
002700,신일전자,www.dt.co.kr,2024-03-18 12:00:00,"""추억의 디자인 그대로""…신일전자, `가마솥 멀티쿠커` 출시",신일전자가 레트로 감성을 자극하면서도 요리의 번거로움은 줄여줄 '가마솥 멀티쿠커'를 출시했다고 18일 밝혔다. 가마솥 멀티쿠커는 몸체부터 뚜껑까지 옛날 가마솥 디자인을 그대로 재현한 것이 특징이다. 뚜껑과 함께... ,https://n.news.naver.com/mnews/article/029/0002861659?sid=101,신제품출시
377030,맥스트,www.pinpointnews.co.kr,2024-03-18 14:20:00,라온텍 주가 룰루랄라~...AI 스마트 안경 연내 출시 주목,커머스마이너 맥스트 넷마블 나노캠텍 젬백스링크 이랜텍 세코닉스 디모아 비유테크놀로지 엔씨소프트 엠게임은 대부분 크게 출렁 거리고 있다. 증강현실(AR)은 현실 세계에 가상 정보를 합성하여 보여주는... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252691,신제품출시
241520,DSC인베스트먼트,www.sedaily.com,2024-03-17 18:02:00,"[단독] '스킨천사' 크레이버, 1000억대 M&A 매물로 나왔다",FI 투자자 가운데 가장 투자 규모가 컸던 DSC인베스트먼트는 지난해 24.8%의 내부수익률(IRR)을 기록하고 보유 지분을 에이티넘인베스트먼트에 넘긴 바 있다. 크레이버는 현재 스킨1004·이데넬·띰·좀비뷰티... ,https://n.news.naver.com/mnews/article/011/0004314292?sid=101,인수합병
041590,플래스크,www.smarttoday.co.kr,2024-03-18 17:10:00,"플래스크, 가슴 보형물업체 인수 계약 전후 주가 급등락..공시요구",모티바코리아 한국거래소는 18일 플래스크에 대해 최근 현저한 시황변동에 대해 공시할 것을 요구했다. 공시 답변 시한은 19일 오후 6시까지다. 플래스크는 지난 13일 최대주주 비엔엠홀딩스가 보유 주식... ,https://www.smarttoday.co.kr/news/articleView.html?idxno=45876,인수합병
067290,JW신약,www.imaeil.com,2024-03-17 09:31:00,블루오션 노리는 JW신약…고형암 타깃 ‘CAR-NK’ 치료제 개발 집중,"JW신약은 고형암을 타깃으로 하는 'CAR-NK' 치료제 연구에 집중하고 있다. CAR-NK 치료제 시장은 아직 개발 초기 단계에 머물러 있어 블루오션으로 꼽힌다. JW신약은 2030년 글로벌 시장 진출을 목표로, 미국 바이오 벤처... ",https://n.news.naver.com/mnews/article/088/0000867613?sid=101,신약개발
417970,모델솔루션,kr.aving.net,2024-03-18 14:38:00,"에이딘로보틱스, SFAW 2024서 로봇 작업 안전 위한 신제품 공개… ""국내 연구...","커스터마이징 모델을 비롯해, 자체 스마트 그리퍼와 AI 비전 알고리즘을 바탕으로 제작한 물류용 로봇 피킹 솔루션, 힘 토크센서를 바탕으로 용접, 연마, 절삭 등의 동작이 가능하도록 제작된 생산자동화 힘... ",https://kr.aving.net/news/articleView.html?idxno=1788977,신제품출시
016880,웅진,www.newsis.com,2024-03-18 15:24:00,"웅진씽크빅, 신규교육만화 '신비아파트 공부 귀신' 출시","웅진씽크빅이 신규 교육만화 시리즈 '신비아파트 공부 귀신'을 출시했다고 18일 밝혔다. 신비아파트 공부... 웅진씽크빅은 이번에 공개한 '신비아파트 공부 귀신 1. 발명품이 사라졌다!'를 시작으로 경제, 첨단기술, 세계지형... ",https://n.news.naver.com/mnews/article/003/0012433899?sid=101,신제품출시
004540,깨끗한나라,news.mtn.co.kr,2024-03-18 13:36:00,"깨끗한나라, '벚꽃 로맨틱' 3종 출시 기념 기획전",깨끗한나라 벚꽃 로맨틱 에디션/사진제공=깨끗한나라깨끗한나라가 '깨끗한나라 벚꽃 로맨틱' 3종 출시를 기념해 오는 4월 4일까지 전국 이마트에서 벚꽃 기획전을 진행한다고 18일 밝혔다. 이번 기획전은 새 봄을 맞아... ,https://news.mtn.co.kr/news-detail/2024031813301926976,신제품출시
263700,케어랩스,www.newspim.com,2024-03-18 15:32:00,"FSN, 메디프론 인수 통해 헬스케어 플랫폼·IP 콘텐츠·STO 등 뉴테크 신사업...","메디프론은 헬스케어 플랫폼뿐만 아니라 뉴테크 전반에 걸친 사업 역량을 지속 확장해 나갈 예정이며, 여기에도 FSN의 사업 노하우가 큰 도움이 될 것으로 보인다. 이미 FSN은 자회사 핑거랩스를 통해 웹 3.0 사업을... ",https://www.newspim.com/news/view/20240318000877,인수합병
214270,FSN,www.newsis.com,2024-03-18 10:21:00,"FSN, 메디프론 인수…신사업 확장","코스닥 상장사 FSN은 메디프론 인수를 통해 바이오 헬스케어 플랫폼, IP(지식재산권) 콘텐츠, 토큰증권발행(STO) 등을 포함한 뉴테크 신사업을 본격 확장한다고 18일 밝혔다. 회사 측에 따르면 FSN은 지난달 16일 공시를... ",https://n.news.naver.com/mnews/article/003/0012432614?sid=101,인수합병
105740,디케이락,www.hankyung.com,2024-03-18 09:01:00,"디케이락 대표 ""삼성전자서 제품 승인…반도체 기업에 납품 확대”",노은식 디케이락 대표(사진)는 “지난달 삼성전자로부터 피팅·밸브에 대해 제품 승인을 받았다”면서 이같이 말했다. 경남 김해에 본사를 둔 디케이락은 석유·에너지 산업에 필수적으로 들어가는 피팅·밸브 사업에... ,https://n.news.naver.com/mnews/article/015/0004960995?sid=101,파트너쉽
105740,디케이락,www.financialpost.co.kr,2024-03-18 10:08:00,"[특징주] 디케이락, 삼성전자 반도체용 제품승인…글로벌 반도체기업 납품 확...",디케이락의 주가가 주식시장에서 강세를 기록하고 있다. 전세계적으로 AI반도체 시장이 강세인 가운데 디케이락이 삼성전자에서 반도체용 제품을 승인받았다는 소식이 영향을 준 것으로 풀이된다. 18일 반도체업계와... ,https://www.financialpost.co.kr/news/articleView.html?idxno=202292,규제승인
276730,제주맥주,www.kihoilbo.co.kr,2024-03-18 16:34:00,"여수밤바다F&B, GS25에 봄 시즌 한정 '벚꽃엔딩 맥주, 벚꽃주' 출시","수제맥주와 벚꽃주 제품을 출시한다고 18일 밝혔다. 새롭게 선보이는 '벚꽃엔딩 맥주, 벚꽃주'는 2024년 봄... 또한 청정지역 제주에서 지역 특산주로 제조하며 '꽃잎주 및 이의 제조방법'에 대하여 특허출원을 한... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1078464,신제품출시
348080,큐라티스,www.news1.kr,2024-03-18 14:28:00,"큐라티스, 55~74세 결핵백신 ‘QTP101’ 1상 승인 획득",큐라티스(348080)가 55~74세를 위한 결핵백신 ‘QTP101’ 개발에 속도를 낸다. 18일 업계에 따르면 큐라티스는 최근 식품의약품안전처로부터 결핵백신 QTP101 임상 1상시험계획을 승인받았다. 이번 임상에서는 55~74세... ,https://n.news.naver.com/mnews/article/421/0007418503?sid=103,규제승인
348080,큐라티스,www.dynews.co.kr,2024-03-18 19:08:00,"㈜큐라티스, 결핵백신 임상 1상 시험계획 승인",㈜큐라티스 조관구 대표가 국내 노인 대상 결핵백신 임상 1상 시험계획에 대해 설명하고 있다. ［동양일보 도복희 기자］성인·청소년 대상 결핵백신 개발 바이오기업 ㈜큐라티스(대표 조관구)는 국내 노인 대상... ,http://www.dynews.co.kr/news/articleView.html?idxno=744307,신약개발
242040,나무기술,www.etnews.com,2024-03-18 09:57:00,"나무기술, GPU 기능 강화 '칵테일 클라우드 4.8' 출시",나무기술이 그래픽처리장치(GPU) 기능을 강화한 '칵테일 클라우드' 4.8 버전을 출시했다. 칵테일 클라우드는 기업 비즈니스 환경에 따라 맞춤화된 클라우드 구축 환경을 지원한다. 멀티 클러스터와 하이브리드 클라우드... ,https://n.news.naver.com/mnews/article/030/0003189809?sid=105,신제품출시
438700,버넥트,www.pinpointnews.co.kr,2024-03-18 14:20:00,라온텍 주가 룰루랄라~...AI 스마트 안경 연내 출시 주목,이날 오후 2시 17분 현재 증강현실 관련주인 드래곤플라이 아이엠 신도기연 텔레칩스 엠게임 라온텍 위지윅스튜디오 버넥트 에스넷 아이오케이 한빛소프트 다날 에이트원 팅크웨어 가온그룹 넥스터 젬백스링크... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252691,신제품출시
260660,알리코제약,www.hitnews.co.kr,2024-03-18 06:12:00,"[허가/임상] 비만신약 후보물질 HSG4112, 파킨슨병 2a상 승인","식약처는 대원제약이 개발한 '트라리틴콤비서방정' 2.5/750㎎, 2.5/1000㎎(리나글립틴/메트포르민염산염 콜로이드성이산화규소)과 알리코제약이 개발한 '라니글듀오서방정' 2.5/1000㎎, 5/1000㎎ 등 4개 품목을 지난... ",http://www.hitnews.co.kr/news/articleView.html?idxno=53184,규제승인
303030,지니틱스,www.bloter.net,2024-03-18 09:22:00,"엘에이티, 지니틱스 170억원에 인수 결정",디스플레이 장비 정문 업체인 엘에이티가 코스닥 상장사인 반도체 개발 기업 지니틱스의 주식을 170억원에 양수키로 했다고 18일 공시했다. 사업다각화 등 경영상 목적을 달성하기 위해서다. 소유 주식수는... ,https://n.news.naver.com/mnews/article/293/0000052633?sid=101,인수합병
065650,메디프론,news.mt.co.kr,2024-03-18 11:16:00,"메디프론 인수한 FSN, 뉴테크 신사업 확장한다","코스닥 상장사 FSN은 메디프론 인수를 통해 바이오 헬스케어 플랫폼, 지적재산권(IP) 콘텐츠, 토큰증권발행(STO) 등을 포함한 뉴테크 신사업을 본격 확장한다고 18일 밝혔다. FSN은 지난달 16일 공시를 통해 메디프론을... ",https://n.news.naver.com/mnews/article/008/0005013106?sid=101,인수합병
288980,모아데이타,www.thebell.co.kr,2024-03-18 08:32:00,"[더벨]새 주인 맞은 비엘, 신약보다 '건기식·헬스케어' 선회?",비엘이 ICT 기업 모아데이타를 새로운 최대주주로 맞이한 가운데 향후 전략에 관심이 몰린다. 신약 사업보다 건기식 유통 등 컨슈머 사업부 확장에 더욱 힘이 실릴 것으로 전망된다. 모아데이타가 구축한 디지털... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403151337419960101938,인수합병
039830,오로라,www.businesspost.co.kr,2024-03-18 18:16:00,"르노코리아 부산공장에 3년간 1180억 설비투자, 올 하반기 오로라 출시","스테판 드블레즈 르노코리아 대표이사 사장은 ""르노코리아는 첨단 하이브리드 모델로 준비 중인 오로라1·2 프로젝트에 7천억 원을 투자할 것""이라며 ""오로라1, 2 프로젝트 이후 차세대 전기차 모델의 개발∙생산까지... ",https://www.businesspost.co.kr/BP?command=article_view&num=345994,신제품출시
336060,웨이버스,www.news1.kr,2024-03-17 10:01:00,"롯데호텔앤리조트, 도야마 직항편 여행 패키지 상품 출시","전체 약 90㎞에 달하는 다테야마 알펜루트를 케이블카, 고원버스, 로프웨이 등 다양한 교통수단을 이용해 횡단하면서 시시각각 변화하는 대자연의 풍경을 직접 확인할 수 있다. 연중 오직 두 달간만 볼 수 있는 최고 18m... ",https://n.news.naver.com/mnews/article/421/0007415938?sid=101,신제품출시
294140,레몬,www.beyondpost.co.kr,2024-03-18 09:36:00,"일화, 부르르 제로콜라 레몬·화이바 플러스 2종 출시",식음료 건강기업 일화가 제로칼로리 탄산음료 ‘부르르 제로콜라 레몬’과 ‘부르르 제로콜라 화이바 플러스’를 새롭게 출시하며 브랜드 라인업을 확장했다고 18일 밝혔다. ‘부르르 제로콜라 레몬’은 청량한 탄산에... ,http://www.beyondpost.co.kr/view.php?ud=20240318093419725846a9e4dd7f_30,신제품출시
007680,대원,news.mt.co.kr,2024-03-17 14:13:00,"'감기약 강자' 대원제약, 비만신약 개발 본격화에 성장 기대감↑",감기약 실적 호조에 사상 첫 매출액 5000억원 고지를 넘어선 대원제약이 비만신약 개발 본격화를 통한 추가 성장동력 마련에 박차를 가한다. 대원제약은 주력 제품군인 감기약 성장세 지속과 화장품 사업 인수합병으로... ,https://n.news.naver.com/mnews/article/008/0005012814?sid=101,신약개발
066130,하츠,www.ekn.kr,2024-03-18 16:30:00,"하츠, 신제품 ‘부띠크 시리즈 라인’ 출시","국내 주방 후드기업 하츠가 하츠 부띠크 라인(BOUTIQUE Line)으로 2023년 후드 라인 아르떼, 로망스, 글라쎄 출시한 후 2024년 부띠크 인덕션과 부띠크 콘센트까지 연이어 출시했다.하츠 부띠크 시리즈의 경우, 소비자 편의에... ",https://www.ekn.kr/web/view.php?key=20240318001628359,신제품출시
023350,한국종합기술,www.etoday.co.kr,2024-03-17 18:02:00,"[종합] 금호타이어, 전기차용 브랜드 ‘이노뷔’ 출시…업계 지각변동 노린다",혁신적 기술력을 적용한 전기차 전용 프리미엄 브랜드라는 의미를 담았다. 앞서 금호타이어는 2022년 발간한... 경쟁사인 한국타이어의 ‘아이온(iON)’과 비슷한 수준이다. 판매 채널은 금호타이어의 판매 대리점인... ,https://www.etoday.co.kr/news/view/2340984,신제품출시
204020,그리티,digitalchosun.dizzo.com,2024-03-18 14:08:00,"호텔가, 봄기운 야외에서 제대로 느낄 수 있도록 행사 및 패키지 상품 출시","버스킹 라인업으로는 그룹 ‘스윗소로우’를 필두로 재즈 팝 색소포니스트 ‘멜로우키친’, 정통 뉴올리언스 재즈 밴드 ‘집사(Zip4)’, 그 밖에도 ‘헤나 밴드(Hena Band)’, ‘그리티 키티(Gritty Kitty)’, ‘Super Joy Club’... ",http://digitalchosun.dizzo.com/site/data/html_dir/2024/03/18/2024031880131.html,신제품출시
