종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
435620,하나금융25호스팩,www.newsway.co.kr,2024-03-25 16:24:00,IPO 활황에 '스팩'도 인기…스팩 합병상장 줄줄이 시장 입성,https://www.newsway.co.kr/news/view?ud=2024032516051941225,인수합병
008930,한미사이언스,www.news1.kr,2024-03-25 16:38:00,"한미사이언스, OCI 합병 관련 기자간담회",https://n.news.naver.com/mnews/article/421/0007434835?sid=102,인수합병
002320,한진,www.newsis.com,2024-03-25 15:36:00,"한진그룹, 재무건전성 '쑥쑥'…""아시아나 인수여력 충분""",https://n.news.naver.com/mnews/article/003/0012448822?sid=101,인수합병
180640,한진칼,www.newsis.com,2024-03-25 15:36:00,"한진그룹, 재무건전성 '쑥쑥'…""아시아나 인수여력 충분""",https://n.news.naver.com/mnews/article/003/0012448822?sid=101,인수합병
042660,한화오션,www.sedaily.com,2024-03-25 17:27:00,한화오션 2조원대 LNG선 8척 수주… 한화 인수 후 최대,https://n.news.naver.com/mnews/article/011/0004318213?sid=101,인수합병
010240,흥국,www.journalist.or.kr,2024-03-25 15:24:00,"경인일보 인수 앞둔 흥국산업 ""편집권 보장""... ""지켜볼 것""",https://n.news.naver.com/mnews/article/127/0000035477?sid=102,인수합병
078890,가온그룹,www.mk.co.kr,2024-03-25 14:56:00,"가온그룹, 2차전지 벤처기업 지분투자···“전략적 파트너십 기대”",https://n.news.naver.com/mnews/article/009/0005277713?sid=101,파트너쉽
383930,디티앤씨알오,www.paxetv.com,2024-03-25 13:22:00,"디티앤씨알오, 美레디어스 리서치와 MOU체결...""FDA·EMA 승인 서비스 구축""",http://www.paxetv.com/news/articleView.html?idxno=199459,파트너쉽
086820,바이오솔루션,www.fnnews.com,2024-03-25 15:45:00,"삼일회계법인, 한국바이오협회와 M&A 지원 업무협약",https://n.news.naver.com/mnews/article/014/0005161307?sid=101,파트너쉽
032280,삼일,www.fnnews.com,2024-03-25 15:45:00,"삼일회계법인, 한국바이오협회와 M&A 지원 업무협약",https://n.news.naver.com/mnews/article/014/0005161307?sid=101,파트너쉽
294630,서남,www.ytn.co.kr,2024-03-25 16:30:00,사우디에 '드래곤볼 테마파크' 생긴다...日 토에이와 파트너십 체결,https://n.news.naver.com/mnews/article/052/0002014778?sid=104,파트너쉽
254120,자비스,www.venturesquare.net,2024-03-25 10:50:00,"삼쩜삼, 세무사와 손잡고 ‘종합소득세 세무사 신고 서비스’ 출시",https://www.venturesquare.net/918466,파트너쉽
